team,quarter,drive_team,play_count,play_count_team,down,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Mississippi,1Q,2,33,15,2,pass,28,explosive,,0.50,0.57,0.85,,J.Plumlee,E.Moore,,,,,10-J.Plumlee complete to 8-E.Moore. 8-E.Moore to BAMA 35 for 28 yards.
Mississippi,1Q,2,34,16,1,run,1,not successful,0.50,,0.53,0.86,S.Phillips,,,P.Mathis,,1,,22-S.Phillips to BAMA 34 for 1 yard (48-P.Mathis).
Mississippi,1Q,2,36,18,2,run,2,not successful,0.46,,0.50,0.87,S.Conner,,,S.Lee,,1,,24-S.Conner to BAMA 27 for 2 yards (35-S.Lee).
Mississippi,1Q,2,37,19,3,run,2,successful,0.50,,0.53,0.88,S.Conner,,,R.Davis,,1,,24-S.Conner to BAMA 25 for 2 yards (99-R.Davis).
Mississippi,1Q,2,38,20,1,run,8,successful,0.53,,0.56,0.88,J.Plumlee,,,,,,,10-J.Plumlee scrambles to BAMA 17 for 8 yards.
Mississippi,1Q,2,39,21,2,pass,1,not successful,,0.33,0.53,0.83,,J.Plumlee,J.Pellerin,X.McKinney,,1,,10-J.Plumlee complete to 7-J.Pellerin. 7-J.Pellerin to BAMA 16 for 1 yard (15-X.McKinney).
Mississippi,1Q,2,40,22,3,run,2,successful,0.56,,0.55,0.84,J.Plumlee,,,C.Harris,A.Jennings,0.5,0.5,"10-J.Plumlee to BAMA 14 for 2 yards (8-C.Harris,33-A.Jennings)."
Mississippi,1Q,2,41,23,1,run,4,not successful,0.53,,0.52,0.85,S.Conner,,,C.Harris,,1,,24-S.Conner to BAMA 10 for 4 yards (8-C.Harris).
Mississippi,1Q,2,42,24,2,run,-2,not successful,0.50,,0.50,0.86,S.Phillips,,,A.Jennings,D.Dale,0.5,0.5,"22-S.Phillips to BAMA 12 for -2 yards (33-A.Jennings,94-D.Dale)."
Mississippi,1Q,2,44,26,3,run,1,not successful,0.47,,0.48,0.86,J.Plumlee,,,A.Jennings,,1,,10-J.Plumlee to BAMA 16 for 1 yard (33-A.Jennings).
Alabama,1Q,3,47,14,1,run,12,successful,0.75,,0.55,0.36,B.Robinson,,,M.Hartsfield,,1,,24-B.Robinson to BAMA 46 for 12 yards (15-M.Hartsfield).
Alabama,1Q,3,48,15,1,run,10,successful,0.80,,0.58,0.42,B.Robinson,,,D.Prince,,1,,24-B.Robinson to MIS 44 for 10 yards (24-D.Prince).
Alabama,1Q,3,49,16,1,pass,17,explosive,,0.63,0.62,0.38,,T.Tagovailoa,J.Jeudy,J.Jones,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to MIS 27 for 17 yards (31-J.Jones).
Alabama,1Q,3,50,17,1,pass,10,successful,,0.67,0.64,0.36,,T.Tagovailoa,D.Smith,J.Jones,,1,,13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith to MIS 17 for 10 yards (31-J.Jones).
Alabama,1Q,3,51,18,1,pass,1,not successful,,0.60,0.60,0.33,,T.Tagovailoa,J.Jeudy,K.Smith,M.Hartsfield,0.5,0.5,"13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to MIS 16 for 1 yard (20-K.Smith,15-M.Hartsfield)."
Alabama,2Q,4,52,19,2,pass,11,successful,,0.64,0.63,0.31,,T.Tagovailoa,J.Jeudy,J.Jones,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to MIS 5 for 11 yards (31-J.Jones).
Alabama,2Q,4,53,20,1,pass,10,successful,,0.67,0.65,0.29,,T.Tagovailoa,J.Waddle,,,,,"13-T.Tagovailoa complete to 17-J.Waddle. 17-J.Waddle to MIS 5 for no gain. Penalty on BAMA 4-J.Jeudy, Holding, 10 yards, enforced at MIS 5."
Alabama,2Q,4,54,21,1,run,8,successful,0.83,,0.67,0.33,B.Robinson,,,J.Jones,,1,,24-B.Robinson to MIS 7 for 8 yards (10-J.Jones).
Alabama,2Q,4,55,22,2,run,7,successful,0.86,,0.68,0.37,T.Tagovailoa,,,,,,," 13-T.Tagovailoa scrambles, runs 7 yards for a touchdown."
Mississippi,2Q,3,58,28,1,run,13,successful,0.50,,0.50,0.87,J.Plumlee,,,X.McKinney,,1,,10-J.Plumlee to MIS 38 for 13 yards (15-X.McKinney).
Mississippi,2Q,3,59,29,1,run,-1,not successful,0.48,,0.48,0.88,J.Ealy,,,S.Carter,C.Harris,0.5,0.5,"9-J.Ealy to MIS 37 for -1 yard (5-S.Carter,8-C.Harris)."
Mississippi,2Q,3,60,30,2,run,1,not successful,0.45,,0.46,0.88,J.Plumlee,,,C.Allen,,1,,10-J.Plumlee scrambles to MIS 38 for 1 yard (4-C.Allen).
Mississippi,2Q,3,61,31,3,run,5,not successful,0.43,,0.44,0.88,J.Plumlee,,,T.Diggs,,1,,10-J.Plumlee to MIS 43 for 5 yards (7-T.Diggs).
Alabama,2Q,5,63,23,1,pass,45,explosive,,0.69,0.70,0.35,,T.Tagovailoa,D.Smith,J.Jones,,1,,13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith to MIS 37 for 45 yards (31-J.Jones).
Alabama,2Q,5,65,25,1,run,9,successful,0.88,,0.71,0.38,N.Harris,,,J.Stanley,,1,,22-N.Harris to MIS 23 for 9 yards (28-J.Stanley).
Alabama,2Q,5,66,26,1,run,5,successful,0.89,,0.73,0.41,N.Harris,,,Q.Sheppard,B.Jones,0.5,0.5,"22-N.Harris to MIS 18 for 5 yards (97-Q.Sheppard,95-B.Jones)."
Alabama,2Q,5,67,27,2,pass,,not successful,,0.64,0.70,0.39,,T.Tagovailoa,J.Jeudy,,,,,13-T.Tagovailoa incomplete. Intended for 4-J.Jeudy.
Alabama,2Q,5,68,28,3,run,1,not successful,0.80,,0.67,0.42,T.Tagovailoa,,,J.Coatney,,1,,13-T.Tagovailoa scrambles to MIS 17 for 1 yard (40-J.Coatney).
Mississippi,2Q,4,71,33,1,pass,,not successful,,0.25,0.43,0.85,,J.Plumlee,,,,,,10-J.Plumlee incomplete.
Mississippi,2Q,4,72,34,2,pass,5,not successful,,0.20,0.41,0.82,,J.Plumlee,E.Moore,S.Carter,,1,,10-J.Plumlee complete to 8-E.Moore. 8-E.Moore to MIS 40 for 5 yards (5-S.Carter).
Mississippi,2Q,4,74,36,1,run,-1,not successful,0.42,,0.40,0.83,J.Ealy,,,C.Harris,,1,,9-J.Ealy to MIS 44 for -1 yard (8-C.Harris).
Mississippi,2Q,4,75,37,2,run,2,not successful,0.40,,0.39,0.83,J.Plumlee,,,D.Dale,,1,,10-J.Plumlee to MIS 46 for 2 yards (94-D.Dale).
Mississippi,2Q,4,76,38,3,pass,,not successful,,0.17,0.38,0.81,,J.Plumlee,J.Pellerin,,,,,10-J.Plumlee incomplete. Intended for 7-J.Pellerin.
Alabama,2Q,6,78,30,1,pass,,not successful,,0.60,0.64,0.40,,T.Tagovailoa,J.Jeudy,,,,,13-T.Tagovailoa incomplete. Intended for 4-J.Jeudy.
Alabama,2Q,6,79,31,2,run,7,successful,0.82,,0.65,0.42,B.Robinson,,,D.Evans,,1,,24-B.Robinson to MIS 47 for 7 yards (35-D.Evans).
Alabama,2Q,6,81,33,3,pass,25,explosive,,0.63,0.67,0.41,,T.Tagovailoa,J.Jeudy,J.Jones,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to MIS 27 for 25 yards (10-J.Jones).
Alabama,2Q,6,82,34,1,pass,2,not successful,,0.59,0.64,0.39,,T.Tagovailoa,D.Smith,K.Smith,,1,,13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith to MIS 25 for 2 yards (20-K.Smith).
Alabama,2Q,6,83,35,2,pass,,not successful,,0.56,0.62,0.38,,T.Tagovailoa,H.Ruggs,,,,,13-T.Tagovailoa incomplete. Intended for 11-H.Ruggs.
Alabama,2Q,6,84,36,3,pass,25,explosive,,0.58,0.63,0.37,,T.Tagovailoa,D.Smith,,,,, 13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith runs 25 yards for a touchdown.
Mississippi,2Q,5,87,40,1,no play,12,successful,,,0.39,,,,,,,,,"Penalty on MIS 3-D.Gregory, Illegal block in the back, 12 yards, enforced at MIS 25. No Play."
Mississippi,2Q,5,88,41,1,run,1,not successful,0.38,,0.38,0.81,S.Conner,,,S.Carter,A.Jennings,0.5,0.5,"24-S.Conner to MIS 14 for 1 yard (5-S.Carter,33-A.Jennings)."
Mississippi,2Q,5,89,42,2,pass,,not successful,,0.14,0.37,0.79,,J.Plumlee,B.Sanders,,,,,10-J.Plumlee incomplete. Intended for 13-B.Sanders.
Mississippi,2Q,5,90,43,3,pass,4,not successful,,0.13,0.36,0.76,,J.Plumlee,S.Phillips,P.Surtain,,1,,10-J.Plumlee complete to 22-S.Phillips. 22-S.Phillips to MIS 18 for 4 yards (2-P.Surtain).
Alabama,2Q,7,92,37,1,run,10,successful,0.83,,0.65,0.39,N.Harris,,,J.Julius,,1,,22-N.Harris to MIS 35 for 10 yards (26-J.Julius).
Alabama,2Q,7,93,38,1,pass,,not successful,,0.55,0.63,0.38,,T.Tagovailoa,H.Ruggs,,,,,13-T.Tagovailoa incomplete. Intended for 11-H.Ruggs.
Alabama,2Q,7,94,39,2,pass,9,successful,,0.57,0.64,0.36,,T.Tagovailoa,B.Robinson,L.Henry,,1,,13-T.Tagovailoa complete to 24-B.Robinson. 24-B.Robinson to MIS 26 for 9 yards (1-L.Henry).
Alabama,2Q,7,95,40,3,run,3,successful,0.85,,0.65,0.38,B.Robinson,,,J.Coatney,,1,,24-B.Robinson to MIS 23 for 3 yards (40-J.Coatney).
Alabama,2Q,7,96,41,1,pass,,not successful,,0.55,0.63,0.37,,T.Tagovailoa,B.Robinson,,,,,13-T.Tagovailoa incomplete. Intended for 24-B.Robinson.
Alabama,2Q,7,97,42,2,pass,,not successful,,0.52,0.61,0.36,,T.Tagovailoa,H.Ruggs,,,,,13-T.Tagovailoa incomplete. Intended for 11-H.Ruggs.
Alabama,2Q,7,98,43,3,pass,23,explosive,,0.54,0.62,0.35,,T.Tagovailoa,D.Smith,,,,, 13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith runs 23 yards for a touchdown.
Mississippi,2Q,6,101,45,1,pass,7,successful,,0.22,0.38,0.74,,J.Plumlee,E.Moore,S.Carter,,1,,10-J.Plumlee complete to 8-E.Moore. 8-E.Moore to MIS 32 for 7 yards (5-S.Carter).
Mississippi,2Q,6,102,46,2,run,1,not successful,0.37,,0.37,0.75,J.Plumlee,,,C.Harris,X.McKinney,0.5,0.5,"10-J.Plumlee to MIS 33 for 1 yard (8-C.Harris,15-X.McKinney)."
Mississippi,2Q,6,103,47,3,pass,,not successful,,0.20,0.36,0.73,,J.Plumlee,O.Cooley,,,,,10-J.Plumlee incomplete. Intended for 15-O.Cooley.
Mississippi,2Q,6,104,48,4,punt,,successful,,,0.38,,,,,M.Brown,,1,,96-M.Brown punts 39 yards from MIS 33. 17-J.Waddle to MIS 43 for 29 yards (96-M.Brown).
Mississippi,2Q,6,105,49,1,penalty,15,successful,,,0.39,,,,,,,,,"Penalty on MIS 55-B.Brown, Tripping, 15 yards, enforced at MIS 43."
Alabama,2Q,8,106,44,1,no play,5,successful,,,0.63,,,,,J.Stanley,K.Smith,0.5,0.5,"22-N.Harris to MIS 15 for 13 yards (28-J.Stanley,20-K.Smith). Penalty on BAMA 84-J.Lanier, Illegal shift, 5 yards, enforced at MIS 28. No Play."
Alabama,2Q,8,107,45,1,pass,33,explosive,,0.56,0.64,0.34,,T.Tagovailoa,D.Smith,,,,, 13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith runs 33 yards for a touchdown.
Mississippi,2Q,7,110,50,1,run,6,successful,0.39,,0.40,0.74,S.Conner,,,B.Young,S.Lee,0.5,0.5,"24-S.Conner to MIS 31 for 6 yards (47-B.Young,35-S.Lee)."
Mississippi,2Q,7,112,52,1,penalty,15,successful,,,0.42,,,,,,,,,"10-J.Plumlee runs ob at MIS 39 for 3 yards. Penalty on MIS 7-J.Pellerin, Personal Foul, 15 yards, enforced at MIS 39."
Mississippi,2Q,7,113,53,1,run,4,not successful,0.38,,0.41,0.74,S.Conner,,,C.Allen,X.McKinney,0.5,0.5,"24-S.Conner to MIS 28 for 4 yards (4-C.Allen,15-X.McKinney)."
Mississippi,2Q,7,114,54,2,pass,,not successful,,0.18,0.40,0.73,,J.Plumlee,D.Jackson,,,,,10-J.Plumlee incomplete. Intended for 5-D.Jackson.
Mississippi,3Q,8,116,55,1,run,7,successful,0.40,,0.41,0.73,J.Plumlee,,,X.McKinney,,1,,10-J.Plumlee to MIS 32 for 7 yards (15-X.McKinney).
Mississippi,3Q,8,117,56,2,pass,,not successful,,0.17,0.40,0.71,,J.Plumlee,E.Moore,,,,,10-J.Plumlee incomplete. Intended for 8-E.Moore.
Mississippi,3Q,8,118,57,3,run,3,successful,0.42,,0.42,0.72,J.Plumlee,,,R.Davis,,1,,10-J.Plumlee to MIS 35 for 3 yards (99-R.Davis).
Mississippi,3Q,8,119,58,1,run,5,successful,0.44,,0.43,0.73,J.Plumlee,,,X.McKinney,,1,,10-J.Plumlee to MIS 40 for 5 yards (15-X.McKinney).
Mississippi,3Q,8,120,59,2,pass,16,explosive,,0.23,0.44,0.71,,J.Plumlee,J.Mingo,X.McKinney,,1,,10-J.Plumlee complete to 1-J.Mingo. 1-J.Mingo to BAMA 44 for 16 yards (15-X.McKinney).
Mississippi,3Q,8,121,60,1,pass,-5,not successful,,0.21,0.43,0.70,,J.Plumlee,,T.Lewis,,1,,10-J.Plumlee sacked at BAMA 49 for -5 yards (24-T.Lewis).
Mississippi,3Q,8,122,61,2,pass,,not successful,,0.20,0.42,0.68,,J.Plumlee,D.Drummond,,,,,10-J.Plumlee incomplete. Intended for 11-D.Drummond.
Mississippi,3Q,8,123,62,3,run,6,not successful,0.42,,0.42,0.69,J.Plumlee,,,J.Battle,,1,,10-J.Plumlee scrambles to BAMA 43 for 6 yards (9-J.Battle).
Alabama,3Q,9,125,46,1,pass,21,explosive,,0.58,0.65,0.33,,T.Tagovailoa,J.Jeudy,M.Hartsfield,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to BAMA 41 for 21 yards (15-M.Hartsfield).
Alabama,3Q,9,127,48,1,run,12,successful,0.86,,0.66,0.35,N.Harris,,,L.Henry,,1,,22-N.Harris to MIS 42 for 12 yards (1-L.Henry).
Alabama,3Q,9,129,50,1,pass,27,explosive,,0.59,0.67,0.34,,T.Tagovailoa,D.Smith,,,,, 13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith runs 27 yards for a touchdown.
Mississippi,3Q,9,132,64,1,run,5,successful,0.44,,0.43,0.69,J.Ealy,,,R.Davis,P.Mathis,0.5,0.5,"9-J.Ealy to MIS 30 for 5 yards (99-R.Davis,48-P.Mathis)."
Mississippi,3Q,9,133,65,2,pass,,not successful,,0.19,0.42,0.68,,J.Plumlee,D.Gregory,,,,,10-J.Plumlee incomplete. Intended for 3-D.Gregory.
Mississippi,3Q,9,134,66,3,run,11,successful,0.46,,0.43,0.69,J.Plumlee,,,S.Carter,,1,,10-J.Plumlee scrambles to MIS 41 for 11 yards (5-S.Carter).
Mississippi,3Q,9,135,67,1,pass,32,explosive,,0.24,0.44,0.67,,J.Plumlee,J.Mingo,P.Surtain,,1,,10-J.Plumlee complete to 1-J.Mingo. 1-J.Mingo to BAMA 27 for 32 yards (2-P.Surtain).
Mississippi,3Q,9,137,69,1,run,4,not successful,0.44,,0.43,0.68,J.Ealy,,,S.Carter,,1,,9-J.Ealy to BAMA 12 for 4 yards (5-S.Carter).
Mississippi,3Q,9,138,70,2,run,3,not successful,0.43,,0.42,0.69,J.Ealy,,,P.Mathis,R.Davis,0.5,0.5,"9-J.Ealy to BAMA 9 for 3 yards (48-P.Mathis,99-R.Davis)."
Mississippi,3Q,9,139,71,3,pass,9,successful,,0.33,0.43,0.67,,J.Plumlee,J.Ealy,,,,, 10-J.Plumlee complete to 9-J.Ealy. 9-J.Ealy runs 9 yards for a touchdown.
Alabama,3Q,10,142,51,1,run,2,not successful,0.80,,0.65,0.36,B.Robinson,,,J.Stanley,,1,,24-B.Robinson to MIS 37 for 2 yards (28-J.Stanley).
Alabama,3Q,10,143,52,2,pass,21,explosive,,0.61,0.66,0.35,,T.Tagovailoa,M.Forristall,D.Evans,,1,,13-T.Tagovailoa complete to 87-M.Forristall. 87-M.Forristall to MIS 16 for 21 yards (35-D.Evans).
Alabama,3Q,10,144,53,1,run,1,not successful,0.75,,0.64,0.36,B.Robinson,,,L.Henry,,1,,24-B.Robinson to MIS 15 for 1 yard (1-L.Henry).
Alabama,3Q,10,145,54,2,run,5,not successful,0.71,,0.63,0.38,B.Robinson,,,C.Wiley,,1,,24-B.Robinson to MIS 10 for 5 yards (99-C.Wiley).
Alabama,3Q,10,146,55,3,pass,,not successful,,0.59,0.62,0.37,,T.Tagovailoa,M.Forristall,,,,,13-T.Tagovailoa incomplete. Intended for 87-M.Forristall.
Mississippi,3Q,10,148,72,1,pass,,not successful,,0.32,0.43,0.66,,J.Plumlee,E.Moore,,,,,10-J.Plumlee incomplete. Intended for 8-E.Moore.
Mississippi,3Q,10,149,73,2,pass,,not successful,,0.30,0.42,0.65,,J.Plumlee,D.Drummond,,,,,10-J.Plumlee incomplete. Intended for 11-D.Drummond.
Mississippi,3Q,10,150,74,3,pass,,not successful,,0.29,0.41,0.64,,J.Plumlee,E.Moore,,,,,10-J.Plumlee incomplete. Intended for 8-E.Moore.
Mississippi,3Q,10,151,75,4,punt,,not successful,,,0.41,,,,,,,,, 96-M.Brown punts 0 yards from MIS 20 blocked by 10-A.Kaho. 10-A.Kaho runs no gain for a touchdown.
Mississippi,3Q,11,154,76,1,run,20,explosive,0.45,,0.42,0.64,S.Phillips,,,X.McKinney,,1,,22-S.Phillips to MIS 45 for 20 yards (15-X.McKinney).
Mississippi,3Q,11,155,77,1,pass,,not successful,,0.27,0.41,0.63,,J.Plumlee,M.Battle,,,,,10-J.Plumlee incomplete. Intended for 6-M.Battle.
Mississippi,3Q,11,156,78,2,pass,,not successful,,0.26,0.40,0.62,,J.Plumlee,D.Jackson,,,,,10-J.Plumlee incomplete. Intended for 5-D.Jackson.
Mississippi,3Q,11,157,79,3,run,10,successful,0.46,,0.41,0.63,J.Plumlee,,,B.Young,,1,,10-J.Plumlee scrambles to BAMA 45 for 10 yards (47-B.Young).
Mississippi,3Q,11,158,80,1,run,6,successful,0.48,,0.42,0.63,J.Ealy,,,T.Musika,S.Lee,0.5,0.5,"9-J.Ealy to BAMA 39 for 6 yards (91-T.Musika,35-S.Lee)."
Mississippi,3Q,11,159,81,2,run,0,not successful,0.46,,0.41,0.64,#VALUE!,,,A.Jennings,R.Davis,0.5,0.5,"to BAMA 40, FUMBLES. recovers at the BAMA 40. to BAMA 40 for no gain (33-A.Jennings,99-R.Davis)."
Mississippi,3Q,11,160,82,3,run,3,not successful,0.45,,0.41,0.65,J.Plumlee,,,A.Jennings,R.Davis,0.5,0.5,"10-J.Plumlee scrambles to BAMA 37 for 3 yards (33-A.Jennings,99-R.Davis)."
Mississippi,3Q,11,161,83,4,pass,,not successful,,0.25,0.40,0.64,,J.Plumlee,E.Moore,,,,,10-J.Plumlee incomplete. Intended for 8-E.Moore.
Alabama,3Q,12,162,57,1,run,7,successful,0.72,,0.63,0.38,N.Harris,,,J.Jones,J.Stanley,0.5,0.5,"22-N.Harris to BAMA 44 for 7 yards (10-J.Jones,28-J.Stanley)."
Alabama,3Q,12,163,58,2,pass,,not successful,,0.57,0.61,0.38,,T.Tagovailoa,D.Smith,,,,,13-T.Tagovailoa incomplete. Intended for 6-D.Smith.
Alabama,3Q,12,164,59,3,pass,2,not successful,,0.55,0.60,0.37,,T.Tagovailoa,N.Harris,A.Finley,,1,,13-T.Tagovailoa complete to 22-N.Harris. 22-N.Harris to BAMA 46 for 2 yards (21-A.Finley).
Mississippi,3Q,12,166,84,1,run,26,explosive,0.47,,0.41,0.64,S.Conner,,,X.McKinney,,1,,24-S.Conner to MIS 43 for 26 yards (15-X.McKinney).
Mississippi,3Q,12,167,85,1,run,-2,not successful,0.45,,0.41,0.65,S.Conner,,,C.Allen,,1,,24-S.Conner to MIS 41 for -2 yards (4-C.Allen).
Mississippi,3Q,12,168,86,2,run,18,explosive,0.47,,0.41,0.65,S.Conner,,,J.Mayden,,1,,24-S.Conner to BAMA 41 for 18 yards (21-J.Mayden).
Mississippi,3Q,12,169,87,1,run,-1,not successful,0.46,,0.41,0.66,J.Plumlee,,,J.Eboigbe,C.Allen,0.5,0.5,"10-J.Plumlee to BAMA 42 for -1 yard (92-J.Eboigbe,4-C.Allen)."
Mississippi,4Q,13,170,88,2,pass,13,successful,,0.28,0.42,0.65,,J.Plumlee,J.Pellerin,X.McKinney,,1,,10-J.Plumlee complete to 7-J.Pellerin. 7-J.Pellerin to BAMA 29 for 13 yards (15-X.McKinney).
Mississippi,4Q,13,171,89,1,run,2,not successful,0.45,,0.41,0.65,J.Plumlee,,,R.Davis,,1,,10-J.Plumlee to BAMA 27 for 2 yards (99-R.Davis).
Mississippi,4Q,13,172,90,2,run,1,not successful,0.44,,0.41,0.66,S.Conner,,,A.Jennings,,1,,24-S.Conner to BAMA 26 for 1 yard (33-A.Jennings).
Mississippi,4Q,13,173,91,3,pass,,not successful,,0.27,0.40,0.65,,J.Plumlee,,,,,,10-J.Plumlee incomplete.
Mississippi,4Q,13,174,92,4,pass,26,explosive,,0.30,0.41,0.64,,J.Plumlee,J.Mingo,,,,, 10-J.Plumlee complete to 1-J.Mingo. 1-J.Mingo runs 26 yards for a touchdown.
Alabama,4Q,13,178,61,1,pass,15,explosive,,0.56,0.61,0.36,,T.Tagovailoa,D.Smith,A.Finley,,1,,13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith to BAMA 40 for 15 yards (21-A.Finley).
Alabama,4Q,13,179,62,1,pass,,not successful,,0.55,0.60,0.35,,T.Tagovailoa,J.Metchie,,,,,13-T.Tagovailoa incomplete. Intended for 8-J.Metchie.
Alabama,4Q,13,180,63,2,run,12,successful,0.74,,0.60,0.37,B.Robinson,,,J.Stanley,,1,,24-B.Robinson to MIS 48 for 12 yards (28-J.Stanley).
Alabama,4Q,13,181,64,1,pass,-2,not successful,,0.53,0.59,0.36,,T.Tagovailoa,J.Jeudy,A.Finley,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to MIS 50 for -2 yards (21-A.Finley).
